X,Y,Profundidade,Rugosidade,Z,Nó
701372.49,7459732.988,0.8,0.02,-0.8,3515
701372.5679,7459736.452,0.8,0.02,-0.8,3516
701372.4121,7459729.523,0.8,0.02,-0.8,3517
701143.5264,7460113.166,0.8,0.02,-0.8,3518
701134.5208,7460118.816,0.8,0.02,-0.8,3519
701152.5319,7460107.515,0.8,0.02,-0.8,3520
701137.2238,7460102.996,0.8,0.02,-0.8,3521
701128.979,7460107.659,0.8,0.02,-0.8,3522
701145.4687,7460098.333,0.8,0.02,-0.8,3523
700944.6653,7460219.322,0.8,0.02,-0.8,3524
700935.8857,7460221.242,0.8,0.02,-0.8,3525
700953.4449,7460217.401,0.8,0.02,-0.8,3526
700942.0831,7460207.068,0.8,0.02,-0.8,3527
700934.4036,7460208.76,0.8,0.02,-0.8,3528
700949.7626,7460205.377,0.8,0.02,-0.8,3529
700332.416,7460370.39,-0.7,0.02,0.7,3530
700338.832,7460375.78,-0.7,0.02,0.7,3531
700326,7460365,-0.7,0.02,0.7,3532
700350.0111,7460347.137,-0.7,0.02,0.7,3533
700357.0223,7460352.773,-0.7,0.02,0.7,3534
700343,7460341.5,-0.7,0.02,0.7,3535
701370.6469,7459732.912,0.8,0.02,-0.8,3536
701370.7175,7459736.16,0.8,0.02,-0.8,3537
701370.5763,7459729.664,0.8,0.02,-0.8,3538
701368.7228,7459732.912,0.8,0.02,-0.8,3539
701368.7405,7459736.019,0.8,0.02,-0.8,3540
701368.7052,7459729.806,0.8,0.02,-0.8,3541
701130.9213,7460092.826,0.8,0.02,-0.8,3542
701123.4371,7460096.501,0.8,0.02,-0.8,3543
701138.4055,7460089.151,0.8,0.02,-0.8,3544
701124.6626,7460080.791,0.8,0.02,-0.8,3545
701117.4531,7460084.086,0.8,0.02,-0.8,3546
701131.8721,7460077.497,0.8,0.02,-0.8,3547
700939.5009,7460194.815,0.8,0.02,-0.8,3548
700932.9215,7460196.277,0.8,0.02,-0.8,3549
700946.0803,7460193.353,0.8,0.02,-0.8,3550
700937.1616,7460183.118,0.8,0.02,-0.8,3551
700930.436,7460184.727,0.8,0.02,-0.8,3552
700943.8872,7460181.51,0.8,0.02,-0.8,3553
700367.6063,7460323.883,-0.7,0.02,0.7,3554
700375.2125,7460329.766,-0.7,0.02,0.7,3555
700360,7460318,-0.7,0.02,0.7,3556
700387.2191,7460298.567,-0.7,0.02,0.7,3557
700394.9383,7460304.634,-0.7,0.02,0.7,3558
700379.5,7460292.5,-0.7,0.02,0.7,3559
701366.7988,7459732.913,0.8,0.02,-0.8,3560
701366.7635,7459735.878,0.8,0.02,-0.8,3561
701366.8341,7459729.947,0.8,0.02,-0.8,3562
701365.1572,7459732.895,0.8,0.02,-0.8,3563
701365.1749,7459735.808,0.8,0.02,-0.8,3564
701365.1395,7459729.982,0.8,0.02,-0.8,3565
701118.4039,7460068.757,0.8,0.02,-0.8,3566
701111.4691,7460071.671,0.8,0.02,-0.8,3567
701125.3387,7460065.842,0.8,0.02,-0.8,3568
701111.8407,7460056.719,0.8,0.02,-0.8,3569
701105.0692,7460058.91,0.8,0.02,-0.8,3570
701118.6122,7460054.528,0.8,0.02,-0.8,3571
700934.8223,7460171.422,0.8,0.02,-0.8,3572
700927.9504,7460173.176,0.8,0.02,-0.8,3573
700941.6941,7460169.667,0.8,0.02,-0.8,3574
700931.9017,7460154.558,0.8,0.02,-0.8,3575
700925.3066,7460156.507,0.8,0.02,-0.8,3576
700938.4968,7460152.61,0.8,0.02,-0.8,3577
700406.832,7460273.251,-0.7,0.02,0.7,3578
700414.664,7460279.501,-0.7,0.02,0.7,3579
700399,7460267,-0.7,0.02,0.7,3580
700426.8869,7460250.359,-0.7,0.02,0.7,3581
700435.2738,7460257.717,-0.7,0.02,0.7,3582
700418.5,7460243,-0.7,0.02,0.7,3583
701363.5156,7459732.877,0.8,0.02,-0.8,3584
701363.5862,7459735.737,0.8,0.02,-0.8,3585
701363.4449,7459730.017,0.8,0.02,-0.8,3586
701361.9798,7459732.948,0.8,0.02,-0.8,3587
701362.0681,7459735.772,0.8,0.02,-0.8,3588
701361.8916,7459730.123,0.8,0.02,-0.8,3589
701105.2775,7460044.682,0.8,0.02,-0.8,3590
701098.6693,7460046.149,0.8,0.02,-0.8,3591
701111.8857,7460043.214,0.8,0.02,-0.8,3592
701101.5311,7460032.597,0.8,0.02,-0.8,3593
701094.4958,7460033.686,0.8,0.02,-0.8,3594
701108.5664,7460031.508,0.8,0.02,-0.8,3595
700928.9811,7460137.695,0.8,0.02,-0.8,3596
700922.6627,7460139.837,0.8,0.02,-0.8,3597
700935.2995,7460135.553,0.8,0.02,-0.8,3598
700925.4527,7460122.011,0.8,0.02,-0.8,3599
700918.3847,7460123.189,0.8,0.02,-0.8,3600
700932.5207,7460120.833,0.8,0.02,-0.8,3601
700446.9418,7460227.467,-0.7,0.02,0.7,3602
700455.8835,7460235.933,-0.7,0.02,0.7,3603
700438,7460219,-0.7,0.02,0.7,3604
700465.2092,7460201.396,-0.7,0.02,0.7,3605
700472.9185,7460208.292,-0.7,0.02,0.7,3606
700457.5,7460194.5,-0.7,0.02,0.7,3607
701360.4441,7459733.018,0.8,0.02,-0.8,3608
701360.55,7459735.807,0.8,0.02,-0.8,3609
701360.3382,7459730.229,0.8,0.02,-0.8,3610
701358.6789,7459733.053,0.8,0.02,-0.8,3611
701358.7496,7459735.737,0.8,0.02,-0.8,3612
701358.6084,7459730.371,0.8,0.02,-0.8,3613
701097.7847,7460020.512,0.8,0.02,-0.8,3614
701090.3222,7460021.223,0.8,0.02,-0.8,3615
701105.2471,7460019.801,0.8,0.02,-0.8,3616
701096.3633,7460010.354,0.8,0.02,-0.8,3617
701085.3473,7460010.621,0.8,0.02,-0.8,3618
701107.3793,7460010.087,0.8,0.02,-0.8,3619
700921.9243,7460106.327,0.8,0.02,-0.8,3620
700914.1066,7460106.541,0.8,0.02,-0.8,3621
700929.7419,7460106.113,0.8,0.02,-0.8,3622
700918.9792,7460090.799,0.8,0.02,-0.8,3623
700906.6103,7460090.478,0.8,0.02,-0.8,3624
700931.3483,7460091.12,0.8,0.02,-0.8,3625
700756.2323,7460086.364,-1.0394,0.02,1.0394,3626
700483.4768,7460175.326,-0.7,0.02,0.7,3627
700489.9535,7460180.651,-0.7,0.02,0.7,3628
700477,7460170,-0.7,0.02,0.7,3629
700496.9438,7460161.535,-0.7,0.02,0.7,3630
700502.6912,7460165.984,-0.7,0.02,0.7,3631
700491.1965,7460157.088,-0.7,0.02,0.7,3632
701356.9138,7459733.089,0.8,0.02,-0.8,3633
701356.9491,7459735.666,0.8,0.02,-0.8,3634
701354.5505,7459735.655,0.8,0.02,-0.8,3635
701356.8785,7459730.512,0.8,0.02,-0.8,3636
701354.5152,7459733.078,0.8,0.02,-0.8,3637
701354.2876,7459730.88,0.8,0.02,-0.8,3638
701094.9419,7460000.196,0.8,0.02,-0.8,3639
701080.3723,7460000.018,0.8,0.02,-0.8,3640
701109.5114,7460000.373,0.8,0.02,-0.8,3641
701094.7021,7459990.358,0.8,0.02,-0.8,3642
701076.053,7459989.715,0.8,0.02,-0.8,3643
701113.3514,7459991.001,0.8,0.02,-0.8,3644
700767.0053,7460079.487,-1.0375,0.02,1.0375,3645
700769.6966,7460087.842,-1.0584,0.02,1.0584,3646
700782.2886,7460074.329,-1.0544,0.02,1.0544,3647
700780.6905,7460085.133,-1.0667,0.02,1.0667,3648
700797.5719,7460069.171,-1.0797,0.02,1.0797,3649
700791.6843,7460082.423,-1.0783,0.02,1.0783,3650
700916.0343,7460075.271,0.8,0.02,-0.8,3651
700899.1139,7460074.414,0.8,0.02,-0.8,3652
700932.9546,7460076.127,0.8,0.02,-0.8,3653
700916.3527,7460060.463,0.8,0.02,-0.8,3654
700894.3963,7460057.971,0.8,0.02,-0.8,3655
700938.3092,7460062.955,0.8,0.02,-0.8,3656
700783.8867,7460063.525,-1.0439,0.02,1.0439,3657
700779.4208,7460054.234,-1.0088,0.02,1.0088,3658
700764.3139,7460071.132,-1.0143,0.02,1.0143,3659
700760.0055,7460061.914,-0.9825,0.02,0.9825,3660
700753.5409,7460078.009,-1.0124,0.02,1.0124,3661
700747.027,7460067.937,-0.9695,0.02,0.9695,3662
700742.7679,7460084.886,-1.0183,0.02,1.0183,3663
700734.0485,7460073.96,-0.9648,0.02,0.9648,3664
700720.6411,7460081.536,-0.9749,0.02,0.9749,3665
700727.7827,7460091.982,-1.0293,0.02,1.0293,3666
700707.2338,7460089.111,-0.9958,0.02,0.9958,3667
700712.7974,7460099.077,-1.0516,0.02,1.0516,3668
700694.832,7460104.595,-1.0745,0.02,1.0745,3669
700510.4109,7460147.746,-0.7,0.02,0.7,3670
700515.4288,7460151.316,-0.7,0.02,0.7,3671
700505.393,7460144.175,-0.7,0.02,0.7,3672
700519.1138,7460135.245,-0.7,0.02,0.7,3673
700526.6122,7460137.715,-0.7,0.02,0.7,3674
700511.6154,7460132.776,-0.7,0.02,0.7,3675
701352.1519,7459735.645,0.8,0.02,-0.8,3676
701351.9244,7459733.447,0.8,0.02,-0.8,3677
701351.6968,7459731.248,0.8,0.02,-0.8,3678
701349.6592,7459733.874,0.8,0.02,-0.8,3679
701350.0917,7459736.097,0.8,0.02,-0.8,3680
701349.2268,7459731.651,0.8,0.02,-0.8,3681
701348.9317,7459746.959,-0.9748,0.02,0.9748,3682
701353.9826,7459752.602,-1.011,0.02,1.011,3683
701351.8884,7459742.317,-1.0069,0.02,1.0069,3684
701355.7452,7459748.085,-1.0327,0.02,1.0327,3685
701348.0315,7459736.549,0.8,0.02,-0.8,3686
701347.3941,7459734.302,0.8,0.02,-0.8,3687
701343.8809,7459741.316,-0.9372,0.02,0.9372,3688
701342.3622,7459737.247,-0.9278,0.02,0.9278,3689
701240.7416,7459971.851,-1.0523,0.02,1.0523,3690
701205.5398,7459989.76,-1.0477,0.02,1.0477,3691
701185.7255,7459985.818,-1.008,0.02,1.008,3692
701184.8743,7459999.729,-1.0838,0.02,1.0838,3693
701170.4724,7459982.392,-0.9672,0.02,0.9672,3694
701168.1983,7459995.419,-1.0514,0.02,1.0514,3695
701155.2194,7459978.967,-0.9191,0.02,0.9191,3696
701151.5222,7459991.109,-1.0087,0.02,1.0087,3697
701137.2906,7459974.422,-0.872,0.02,0.872,3698
701134.3567,7459986.369,-0.9732,0.02,0.9732,3699
701117.1913,7459981.629,0.8,0.02,-0.8,3700
701094.4625,7459980.521,0.8,0.02,-0.8,3701
701119.3619,7459969.878,-0.8356,0.02,0.8356,3702
701094.8258,7459967.99,-0.8203,0.02,0.8203,3703
701071.7336,7459979.412,0.8,0.02,-0.8,3704
701070.2897,7459966.103,-0.8032,0.02,0.8032,3705
701052.4142,7459969.613,-0.8389,0.02,0.8389,3706
701056.6853,7459982.472,-0.9674,0.02,0.9674,3707
700803.4595,7460055.918,-1.0895,0.02,1.0895,3708
700798.8361,7460046.554,-1.0023,0.02,1.0023,3709
700810.9375,7460041.444,-1.001,0.02,1.001,3710
700814.7004,7460050.499,-1.0721,0.02,1.0721,3711
700823.039,7460036.335,-0.9718,0.02,0.9718,3712
700825.9413,7460045.08,-1.0354,0.02,1.0354,3713
700843.6118,7460030.24,-0.9489,0.02,0.9489,3714
700846.7184,7460037.691,-0.9976,0.02,0.9976,3715
700864.1848,7460024.146,-0.9369,0.02,0.9369,3716
700867.4954,7460030.302,-0.9733,0.02,0.9733,3717
700878.3064,7460025.446,-0.9611,0.02,0.9611,3718
700878.5871,7460035.915,-1.011,0.02,1.011,3719
700946.2304,7460024.509,-1.0412,0.02,1.0412,3720
700950.5647,7460038.172,-1.0699,0.02,1.0699,3721
700889.6787,7460041.527,0.8,0.02,-0.8,3722
700943.6637,7460049.783,0.8,0.02,-0.8,3723
700892.428,7460026.746,-0.9837,0.02,0.9837,3724
700916.6712,7460045.655,0.8,0.02,-0.8,3725
700938.2056,7460029.777,-1.043,0.02,1.043,3726
700915.3168,7460028.261,-1.015,0.02,1.015,3727
700807.1746,7460032.389,-0.9178,0.02,0.9178,3728
700801.7299,7460020.848,-0.8055,0.02,0.8055,3729
700794.2126,7460037.189,-0.9103,0.02,0.9103,3730
700774.9549,7460044.942,-0.9128,0.02,0.9128,3731
700787.9168,7460025.004,-0.785,0.02,0.785,3732
700769.2146,7460032.019,-0.7762,0.02,0.7762,3733
700755.6971,7460052.696,-0.9259,0.02,0.9259,3734
700740.5131,7460057.865,-0.9196,0.02,0.9196,3735
700750.5123,7460039.035,-0.7767,0.02,0.7767,3736
700734.7728,7460043.465,-0.769,0.02,0.769,3737
700725.3291,7460063.034,-0.9011,0.02,0.9011,3738
700713.4996,7460071.09,-0.9125,0.02,0.9125,3739
700719.0332,7460047.896,-0.7663,0.02,0.7663,3740
700701.9517,7460056.926,-0.8101,0.02,0.8101,3741
700701.6701,7460079.145,-0.934,0.02,0.934,3742
700684.8702,7460065.956,-0.7605,0.02,0.7605,3743
700689.2684,7460094.629,-0.9993,0.02,0.9993,3744
700676.8667,7460110.114,-1.1066,0.02,1.1066,3745
700669.5695,7460086.833,-0.878,0.02,0.878,3746
700654.2687,7460107.71,-1.0977,0.02,1.0977,3747
700527.8167,7460122.745,-0.7,0.02,0.7,3748
700517.8378,7460121.376,-0.7,0.02,0.7,3749
700515.1583,7460100.873,-1.1975,0.02,1.1975,3750
700502.9189,7460103.188,-1.2728,0.02,1.2728,3751
700537.7955,7460124.114,-0.7,0.02,0.7,3752
700527.3978,7460098.557,-1.1154,0.02,1.1154,3753
700539.6794,7460095.64,-1.0154,0.02,1.0154,3754
700546.8589,7460120.281,-1.2674,0.02,1.2674,3755
700551.9611,7460092.724,-0.9068,0.02,0.9068,3756
700555.9222,7460116.447,-1.2345,0.02,1.2345,3757
700592.916,7460096.31,-0.8435,0.02,0.8435,3758
700586.2042,7460110.344,-1.1359,0.02,1.1359,3759
700572.4385,7460094.517,-0.8528,0.02,0.8528,3760
700571.0632,7460113.396,-1.187,0.02,1.187,3761
700608.9375,7460107.825,-1.1036,0.02,1.1036,3762
701345.9751,7459751.601,-0.9433,0.02,0.9433,3763
701352.22,7459757.119,-0.9896,0.02,0.9896,3764
701342.4993,7459756.081,-0.9083,0.02,0.9083,3765
701350.6335,7459762.121,-0.9695,0.02,0.9695,3766
701346.7567,7459732.054,0.8,0.02,-0.8,3767
701340.8435,7459733.179,-0.9107,0.02,0.9107,3768
701339.1686,7459726.691,-0.8897,0.02,0.8897,3769
701345.2924,7459725.944,-0.9461,0.02,0.9461,3770
701339.7302,7459746.083,-0.8953,0.02,0.8953,3771
701337.3302,7459740.193,-0.8802,0.02,0.8802,3772
701334.3651,7459750.042,-0.8447,0.02,0.8447,3773
701331.4151,7459744.097,-0.8242,0.02,0.8242,3774
701334.9302,7459734.303,-0.8581,0.02,0.8581,3775
701328.4651,7459738.152,-0.8029,0.02,0.8029,3776
701333.0448,7459727.438,-0.8336,0.02,0.8336,3777
701326.2929,7459730.135,-0.7744,0.02,0.7744,3778
701339.0235,7459760.562,-0.874,0.02,0.874,3779
701349.047,7459767.123,-0.9498,0.02,0.9498,3780
701334.7201,7459768.95,-0.83,0.02,0.83,3781
701346.9403,7459775.4,-0.9222,0.02,0.9222,3782
701244.5478,7459960.374,-1.0459,0.02,1.0459,3783
701255.278,7459963.911,-1.08,0.02,1.08,3784
701250.4195,7459948.401,-1.0514,0.02,1.0514,3785
701261.8249,7459952.212,-1.0922,0.02,1.0922,3786
701256.2913,7459936.43,-1.0504,0.02,1.0504,3787
701268.3718,7459940.513,-1.0777,0.02,1.0777,3788
701261.3002,7459921.028,-1.043,0.02,1.043,3789
701277.9048,7459907.881,-1.0325,0.02,1.0325,3790
701226.2053,7459979.791,-1.0409,0.02,1.0409,3791
701206.391,7459975.849,-0.9929,0.02,0.9929,3792
701230.0115,7459968.314,-1.0206,0.02,1.0206,3793
701209.4273,7459964.094,-0.9543,0.02,0.9543,3794
701233.8176,7459956.836,-1.0064,0.02,1.0064,3795
701212.4637,7459952.339,-0.9208,0.02,0.9208,3796
701239.0142,7459944.591,-0.9957,0.02,0.9957,3797
701216.797,7459939.033,-0.8793,0.02,0.8793,3798
701186.5767,7459971.907,-0.9338,0.02,0.9338,3799
701172.7466,7459969.366,-0.8873,0.02,0.8873,3800
701188.8433,7459959.875,-0.8757,0.02,0.8757,3801
701174.6056,7459957.259,-0.816,0.02,0.816,3802
701048.1432,7459956.753,-0.7081,0.02,0.7081,3803
701045.8068,7459945.481,-0.5645,0.02,0.5645,3804
701158.9165,7459966.824,-0.8358,0.02,0.8358,3805
701140.2245,7459962.475,-0.7722,0.02,0.7722,3806
701160.3679,7459954.643,-0.751,0.02,0.751,3807
701140.5476,7459950.345,-0.6716,0.02,0.6716,3808
701068.8458,7459952.793,-0.6732,0.02,0.6732,3809
701121.5325,7459958.126,-0.7333,0.02,0.7333,3810
701095.1892,7459955.46,-0.7047,0.02,0.7047,3811
701066.6027,7459941.368,-0.515,0.02,0.515,3812
701120.7273,7459946.047,-0.6193,0.02,0.6193,3813
701093.665,7459943.707,-0.572,0.02,0.572,3814
701034.5388,7459973.122,-0.8743,0.02,0.8743,3815
701041.637,7459985.531,-1.0042,0.02,1.0042,3816
701016.5579,7459975.967,-0.8666,0.02,0.8666,3817
701024.7507,7459988.928,-1.0192,0.02,1.0192,3818
700954.2554,7460019.242,-1.0427,0.02,1.0427,3819
700957.4656,7460026.56,-1.0579,0.02,1.0579,3820
700965.7183,7460007.479,-1.0458,0.02,1.0458,3821
700971.1771,7460013.506,-1.0616,0.02,1.0616,3822
700977.1813,7459995.716,-0.9914,0.02,0.9914,3823
700998.577,7459978.811,-0.8588,0.02,0.8588,3824
700984.8885,7460000.452,-1.057,0.02,1.057,3825
701007.8644,7459992.324,-1.0196,0.02,1.0196,3826
700987.8791,7459987.264,-0.9251,0.02,0.9251,3827
700996.3765,7459996.388,-1.0383,0.02,1.0383,3828
701027.4405,7459960.714,-0.7298,0.02,0.7298,3829
701008.365,7459963.006,-0.7139,0.02,0.7139,3830
701025.0109,7459949.594,-0.6082,0.02,0.6082,3831
701008.4959,7459951.62,-0.595,0.02,0.595,3832
700820.1366,7460027.589,-0.9059,0.02,0.9059,3833
700840.5054,7460022.789,-0.8981,0.02,0.8981,3834
700815.5431,7460016.693,-0.8192,0.02,0.8192,3835
700835.9865,7460011.064,-0.8148,0.02,0.8148,3836
700860.8742,7460017.989,-0.8988,0.02,0.8988,3837
700856.4301,7460005.436,-0.8204,0.02,0.8204,3838
700878.0258,7460014.977,-0.9109,0.02,0.9109,3839
700875.25,7460002.388,-0.8433,0.02,0.8433,3840
700951.0451,7460011.923,-1.0257,0.02,1.0257,3841
700960.2596,7460001.452,-1.0164,0.02,1.0164,3842
700941.8963,7460010.847,-1.0079,0.02,1.0079,3843
700946.3116,7460000.281,-0.9752,0.02,0.9752,3844
700895.1773,7460011.964,-0.9276,0.02,0.9276,3845
700932.7474,7460009.771,-0.9892,0.02,0.9892,3846
700894.0699,7459999.339,-0.8525,0.02,0.8525,3847
700913.9624,7460010.868,-0.958,0.02,0.958,3848
700932.3636,7459999.112,-0.934,0.02,0.934,3849
700913.2167,7459999.225,-0.8939,0.02,0.8939,3850
700831.4678,7459999.34,-0.7133,0.02,0.7133,3851
700810.9495,7460005.796,-0.7272,0.02,0.7272,3852
700796.2853,7460009.308,-0.6889,0.02,0.6889,3853
700819.9477,7459978.964,-0.4657,0.02,0.4657,3854
700793.2942,7459986.138,-0.4571,0.02,0.4571,3855
700502.5,7460079,-0.9462,0.02,0.9462,3856
700488,7460085,-1.1072,0.02,1.1072,3857
700487.9686,7460057.702,-0.7849,0.02,0.7849,3858
700467.5,7460065,-1.0132,0.02,1.0132,3859
700781.621,7460012.82,-0.6542,0.02,0.6542,3860
700745.3275,7460025.374,-0.6226,0.02,0.6226,3861
700763.4743,7460019.097,-0.6344,0.02,0.6344,3862
700766.6407,7459993.312,-0.4176,0.02,0.4176,3863
700729.0325,7460029.066,-0.5983,0.02,0.5983,3864
700718.1965,7460009.658,-0.3451,0.02,0.3451,3865
700742.4186,7460001.485,-0.3739,0.02,0.3739,3866
700668.0703,7460052.767,-0.5168,0.02,0.5168,3867
700712.7374,7460032.758,-0.5782,0.02,0.5782,3868
700631.6707,7460105.307,-1.0598,0.02,1.0598,3869
700690.4039,7460042.762,-0.5871,0.02,0.5871,3870
700645.4048,7460035.942,-0.2519,0.02,0.2519,3871
700649.8705,7460079.037,-0.7077,0.02,0.7077,3872
700701.9014,7460013.35,-0.3153,0.02,0.3153,3873
700615.6492,7460093.791,-0.8351,0.02,0.8351,3874
700673.6531,7460024.646,-0.3205,0.02,0.3205,3875
700630.527,7460064.866,-0.3838,0.02,0.3838,3876
700517,7460073,-0.7643,0.02,0.7643,3877
700548,7460069,-0.4733,0.02,0.4733,3878
700508.4373,7460050.405,-0.5107,0.02,0.5107,3879
700532.5,7460071,-0.6226,0.02,0.6226,3880
700573.8139,7460075.638,-0.4289,0.02,0.4289,3881
700559.5,7460046,-0.0868,0.02,0.0868,3882
700533.9686,7460048.202,-0.2884,0.02,0.2884,3883
700599.6277,7460082.276,-0.5514,0.02,0.5514,3884
700611.1835,7460050.696,-0.0662,0.02,0.0662,3885
700585.3139,7460052.638,0.111,0.02,-0.111,3886
701330.4168,7459777.338,-0.7877,0.02,0.7877,3887
701344.8336,7459783.676,-0.8955,0.02,0.8955,3888
701323.0039,7459787.469,-0.7218,0.02,0.7218,3889
701341.0078,7459793.438,-0.8656,0.02,0.8656,3890
701337.4938,7459720.203,-0.868,0.02,0.868,3891
701343.8281,7459719.834,-0.9279,0.02,0.9279,3892
701337.086,7459710.705,-0.8551,0.02,0.8551,3893
701343.9448,7459710.758,-0.9222,0.02,0.9222,3894
701329,7459754,-0.795,0.02,0.795,3895
701322.5,7459762.5,-0.7339,0.02,0.7339,3896
701325.5,7459748,-0.7693,0.02,0.7693,3897
701316.25,7459755.25,-0.6852,0.02,0.6852,3898
701331.1594,7459720.572,-0.8083,0.02,0.8083,3899
701324.1207,7459722.119,-0.7437,0.02,0.7437,3900
701330.2273,7459710.654,-0.788,0.02,0.788,3901
701322.0805,7459710.821,-0.7085,0.02,0.7085,3902
701322,7459742,-0.7426,0.02,0.7426,3903
701319.541,7459732.833,-0.7164,0.02,0.7164,3904
701310,7459748,-0.6343,0.02,0.6343,3905
701307.0205,7459737.916,-0.611,0.02,0.611,3906
701317.082,7459723.665,-0.6797,0.02,0.6797,3907
701313.9338,7459710.988,-0.6291,0.02,0.6291,3908
701304.041,7459727.833,-0.5654,0.02,0.5654,3909
701302.0854,7459716.257,-0.524,0.02,0.524,3910
701316,7459771,-0.6755,0.02,0.6755,3911
701305,7459781.5,-0.5835,0.02,0.5835,3912
701307,7459762.5,-0.6043,0.02,0.6043,3913
701294,7459771,-0.4961,0.02,0.4961,3914
701336.6783,7459701.208,-0.842,0.02,0.842,3915
701344.0615,7459701.681,-0.9166,0.02,0.9166,3916
701336.7642,7459692.334,-0.8343,0.02,0.8343,3917
701344.6944,7459694.321,-0.9177,0.02,0.9177,3918
701336.8502,7459683.46,-0.8277,0.02,0.8277,3919
701345.3272,7459686.96,-0.919,0.02,0.919,3920
701337.254,7459675.8,-0.8325,0.02,0.8325,3921
701343.9975,7459680.075,-0.9045,0.02,0.9045,3922
701337.6578,7459668.142,-0.8376,0.02,0.8376,3923
701342.6678,7459673.189,-0.892,0.02,0.892,3924
701244.2107,7459932.346,-0.9831,0.02,0.9831,3925
701221.1303,7459925.727,-0.8418,0.02,0.8418,3926
701249.2197,7459916.945,-0.9701,0.02,0.9701,3927
701226.1685,7459909.606,-0.8051,0.02,0.8051,3928
701315.591,7459797.6,-0.6965,0.02,0.6965,3929
701337.182,7459803.199,-0.8661,0.02,0.8661,3930
701304.5005,7459814.077,-0.7121,0.02,0.7121,3931
701328.001,7459822.654,-0.8782,0.02,0.8782,3932
701293.41,7459830.555,-0.7584,0.02,0.7584,3933
701318.8199,7459842.109,-0.9202,0.02,0.9202,3934
701275.8591,7459846.608,-0.8014,0.02,0.8014,3935
701303.1289,7459858.68,-0.9225,0.02,0.9225,3936
701254.2286,7459901.544,-0.9671,0.02,0.9671,3937
701287.4378,7459875.25,-0.9445,0.02,0.9445,3938
701258.3084,7459862.662,-0.8211,0.02,0.8211,3939
701231.2067,7459893.486,-0.7786,0.02,0.7786,3940
701270.8332,7459888.397,-0.9731,0.02,0.9731,3941
701244.7575,7459878.074,-0.8084,0.02,0.8084,3942
701191.1099,7459947.842,-0.8194,0.02,0.8194,3943
701176.4646,7459945.152,-0.7432,0.02,0.7432,3944
701194.5798,7459933.475,-0.7467,0.02,0.7467,3945
701180.0028,7459930.347,-0.6546,0.02,0.6546,3946
701198.0498,7459919.108,-0.6805,0.02,0.6805,3947
701203.1173,7459902.268,-0.618,0.02,0.618,3948
701183.5411,7459915.542,-0.5729,0.02,0.5729,3949
701186.7837,7459897.748,-0.4765,0.02,0.4765,3950
701161.8193,7459942.462,-0.6618,0.02,0.6618,3951
701140.8707,7459938.215,-0.5563,0.02,0.5563,3952
701165.4258,7459927.219,-0.5566,0.02,0.5566,3953
701142.7805,7459922.248,-0.4079,0.02,0.4079,3954
701008.6268,7459940.233,-0.4263,0.02,0.4263,3955
701022.5812,7459938.474,-0.4169,0.02,0.4169,3956
701043.4704,7459934.208,-0.3704,0.02,0.3704,3957
701012.7115,7459927.579,-0.2291,0.02,0.2291,3958
701037.7526,7459919.527,-0.1045,0.02,0.1045,3959
701064.3596,7459929.942,-0.336,0.02,0.336,3960
701119.922,7459933.968,-0.4835,0.02,0.4835,3961
701092.1408,7459931.955,-0.4141,0.02,0.4141,3962
701062.7936,7459911.474,-0.0451,0.02,0.0451,3963
701120.1352,7459917.276,-0.2972,0.02,0.2972,3964
701091.4644,7459914.375,-0.1775,0.02,0.1775,3965
700989.2895,7459965.298,-0.698,0.02,0.698,3966
700969.474,7459990.98,-0.9257,0.02,0.9257,3967
700994.6724,7459941.991,-0.4323,0.02,0.4323,3968
700950.7269,7459989.716,-0.8735,0.02,0.8735,3969
700979.3818,7459978.139,-0.8118,0.02,0.8118,3970
700991.981,7459953.645,-0.5816,0.02,0.5816,3971
700970.4267,7459957.877,-0.5808,0.02,0.5808,3972
700998.7571,7459929.338,-0.248,0.02,0.248,3973
700973.1181,7459946.223,-0.4548,0.02,0.4548,3974
700960.5768,7459973.796,-0.7271,0.02,0.7271,3975
700851.986,7459992.883,-0.6894,0.02,0.6894,3976
700872.4742,7459989.799,-0.7025,0.02,0.7025,3977
700840.4659,7459972.507,-0.4431,0.02,0.4431,3978
700865.5029,7459970.363,-0.4783,0.02,0.4783,3979
700892.9624,7459986.714,-0.716,0.02,0.716,3980
700931.9798,7459988.452,-0.8213,0.02,0.8213,3981
700912.4711,7459987.583,-0.7695,0.02,0.7695,3982
700941.7718,7459969.454,-0.6423,0.02,0.6423,3983
700890.5399,7459968.219,-0.514,0.02,0.514,3984
700916.1559,7459968.836,-0.5804,0.02,0.5804,3985
700858.5317,7459950.928,-0.2532,0.02,0.2532,3986
700852.7956,7459918.723,-0.0268,0.02,0.0268,3987
700828.9458,7459952.132,-0.195,0.02,0.195,3988
700790.3031,7459962.968,-0.221,0.02,0.221,3989
700822.9079,7459923.238,-0.0209,0.02,0.0209,3990
700784.3843,7459932.697,-0.0114,0.02,0.0114,3991
700473.4373,7460036.405,-0.5322,0.02,0.5322,3992
700447,7460045,-0.9111,0.02,0.9111,3993
700456.2186,7460004.952,-0.2205,0.02,0.2205,3994
700427,7460020,-0.8287,0.02,0.8287,3995
700751.6604,7459973.803,-0.2098,0.02,0.2098,3996
700721.3629,7459983.873,-0.1761,0.02,0.1761,3997
700745.8606,7459942.156,0.008,0.02,-0.008,3998
